MESOZONE,orig_total,adj_total,abs_diff
440030201011,763.0,338.0,-425.0
440030201012,1678.0,1893.0,215.0
440030201013,214.0,287.0,73.0
440030201021,624.0,595.0,-29.0
440030201022,149.0,345.0,196.0
440030201023,157.0,254.0,97.0
440030202001,280.0,618.0,338.0
440030202002,491.0,340.0,-151.0
440030202003,296.0,208.0,-88.0
440030203001,53.0,87.0,34.0
440030203002,763.0,673.0,-90.0
440030203003,605.0,1097.0,492.0
440030203004,229.0,283.0,54.0
440030203005,124.0,194.0,70.0
440030204001,8.0,19.0,11.0
440030204002,318.0,359.0,41.0
440030204003,116.0,147.0,31.0
440030205001,133.0,187.0,54.0
440030205002,226.0,215.0,-11.0
440030205003,84.0,366.0,282.0
440030206011,235.0,504.0,269.0
440030206012,44.0,75.0,31.0
440030206013,41.0,134.0,93.0
440030206014,55.0,73.0,18.0
440030206021,836.0,1374.0,538.0
440030206022,710.0,982.0,272.0
440030206031,98.0,226.0,128.0
440030206032,227.0,249.0,22.0
440030206033,2111.0,1396.0,-715.0
440030206041,129.0,158.0,29.0
440030206042,63.0,200.0,137.0
440030206043,449.0,342.0,-107.0
440030207011,125.0,125.0,0.0
440030207021,79.0,133.0,54.0
440030207022,243.0,253.0,10.0
440030207031,1054.0,520.0,-534.0
440030207032,714.0,833.0,119.0
440030207033,434.0,876.0,442.0
440030208001,2165.0,2142.0,-23.0
440030208002,628.0,911.0,283.0
440030208003,386.0,418.0,32.0
440030209011,1088.0,1144.0,56.0
440030209012,569.0,461.0,-108.0
440030209013,764.0,615.0,-149.0
440030209014,95.0,147.0,52.0
440030209031,3726.0,2445.0,-1281.0
440030209032,1421.0,1369.0,-52.0
440030209033,170.0,826.0,656.0
440030209041,230.0,152.0,-78.0
440030209042,943.0,819.0,-124.0
440030210011,246.0,468.0,222.0
440030210012,56.0,143.0,87.0
440030210021,280.0,285.0,5.0
440030210022,794.0,920.0,126.0
440030210023,39.0,43.0,4.0
440030210024,63.0,80.0,17.0
440030211001,649.0,809.0,160.0
440030211002,1987.0,2411.0,424.0
440030211003,1749.0,1609.0,-140.0
440030211004,6146.0,5977.0,-169.0
440030212001,670.0,554.0,-116.0
440030212002,162.0,74.0,-88.0
440030212003,268.0,195.0,-73.0
440030213001,131.0,56.0,-75.0
440030213002,125.0,105.0,-20.0
440030213003,90.0,68.0,-22.0
440030213004,213.0,159.0,-54.0
440030214011,172.0,103.0,-69.0
440030214012,1890.0,766.0,-1124.0
440030214013,373.0,363.0,-10.0
440030214021,421.0,359.0,-62.0
440030214022,11.0,72.0,61.0
440030214023,62.0,100.0,38.0
440030215011,57.0,443.0,386.0
440030215012,114.0,885.0,771.0
440030215013,41.0,245.0,204.0
440030215014,17.0,137.0,120.0
440030215021,31.0,26.0,-5.0
440030215022,24.0,60.0,36.0
440030215023,58.0,83.0,25.0
440030215024,84.0,79.0,-5.0
440030216001,69.0,76.0,7.0
440030216002,151.0,108.0,-43.0
440030217001,56.0,48.0,-8.0
440030217002,151.0,79.0,-72.0
440030217003,6.0,18.0,12.0
440030217004,82.0,59.0,-23.0
440030217005,61.0,58.0,-3.0
440030218001,547.0,284.0,-263.0
440030218002,569.0,511.0,-58.0
440030219011,640.0,1039.0,399.0
440030219012,41.0,48.0,7.0
440030219013,225.0,51.0,-174.0
440030219014,114.0,163.0,49.0
440030219021,717.0,580.0,-137.0
440030219022,106.0,201.0,95.0
440030219023,26.0,35.0,9.0
440030219031,105.0,120.0,15.0
440030219032,14.0,19.0,5.0
440030219033,256.0,219.0,-37.0
440030220001,89.0,160.0,71.0
440030220002,1292.0,1416.0,124.0
440030220003,809.0,703.0,-106.0
440030221001,4650.0,4176.0,-474.0
440030221002,639.0,716.0,77.0
440030221003,5992.0,8037.0,2045.0
440030221004,246.0,571.0,325.0
440030222011,864.0,927.0,63.0
440030222012,48.0,99.0,51.0
440030222013,296.0,365.0,69.0
440030222014,21.0,35.0,14.0
440030222015,1202.0,983.0,-219.0
440030222021,1874.0,1816.0,-58.0
440030222022,1367.0,740.0,-627.0
440030222023,2006.0,1250.0,-756.0
440030223001,2169.0,2328.0,159.0
440030223002,511.0,751.0,240.0
440030223003,3250.0,2105.0,-1145.0
440030223004,596.0,1552.0,956.0
440030224001,227.0,116.0,-111.0
440030224002,53.0,109.0,56.0
440039800001,1366.0,2220.0,854.0
440050401011,126.0,158.0,32.0
440050401012,266.0,170.0,-96.0
440050401013,130.0,92.0,-38.0
440050401021,126.0,86.0,-40.0
440050401022,202.0,88.0,-114.0
440050401023,918.0,1148.0,230.0
440050401032,1070.0,2377.0,1307.0
440050401033,28.0,42.0,14.0
440050401034,499.0,517.0,18.0
440050401035,1188.0,621.0,-567.0
440050401036,1530.0,1247.0,-283.0
440050402002,133.0,2397.0,2264.0
440050403021,1115.0,944.0,-171.0
440050403022,162.0,187.0,25.0
440050403031,6.0,235.0,229.0
440050403032,1437.0,1278.0,-159.0
440050403041,998.0,815.0,-183.0
440050403042,1936.0,1712.0,-224.0
440050404001,524.0,958.0,434.0
440050404002,3824.0,3327.0,-497.0
440050404003,557.0,1057.0,500.0
440050405001,966.0,960.0,-6.0
440050405002,642.0,1141.0,499.0
440050405003,31.0,55.0,24.0
440050406001,81.0,355.0,274.0
440050406002,932.0,1161.0,229.0
440050406003,133.0,462.0,329.0
440050406004,365.0,743.0,378.0
440050407001,81.0,80.0,-1.0
440050407002,123.0,238.0,115.0
440050407003,830.0,1116.0,286.0
440050408001,730.0,1267.0,537.0
440050408002,375.0,405.0,30.0
440050408003,218.0,206.0,-12.0
440050409001,361.0,836.0,475.0
440050409002,642.0,1268.0,626.0
440050409003,112.0,140.0,28.0
440050409004,1008.0,985.0,-23.0
440050410001,2541.0,3704.0,1163.0
440050410002,712.0,670.0,-42.0
440050411001,174.0,299.0,125.0
440050411002,356.0,518.0,162.0
440050411003,559.0,895.0,336.0
440050412001,346.0,2751.0,2405.0
440050413001,52.0,61.0,9.0
440050413002,33.0,42.0,9.0
440050413003,161.0,131.0,-30.0
440050413004,491.0,466.0,-25.0
440050413005,457.0,670.0,213.0
440050414001,335.0,318.0,-17.0
440050414002,338.0,422.0,84.0
440050416011,141.0,144.0,3.0
440050416012,214.0,207.0,-7.0
440050416021,306.0,546.0,240.0
440050416022,743.0,698.0,-45.0
440050417011,629.0,762.0,133.0
440050417021,116.0,154.0,38.0
440050417022,197.0,210.0,13.0
440050417023,114.0,171.0,57.0
440070001011,874.0,754.0,-120.0
440070001012,6.0,51.0,45.0
440070001013,1209.0,1057.0,-152.0
440070001014,592.0,670.0,78.0
440070001021,217.0,338.0,121.0
440070001022,109.0,53.0,-56.0
440070001023,139.0,68.0,-71.0
440070001024,553.0,214.0,-339.0
440070002001,212.0,331.0,119.0
440070002002,328.0,352.0,24.0
440070002003,6.0,70.0,64.0
440070002004,92.0,209.0,117.0
440070002005,1189.0,1833.0,644.0
440070003001,691.0,680.0,-11.0
440070003002,118.0,216.0,98.0
440070003003,78.0,110.0,32.0
440070003004,137.0,220.0,83.0
440070003005,270.0,379.0,109.0
440070003006,303.0,252.0,-51.0
440070004001,399.0,228.0,-171.0
440070004002,31.0,30.0,-1.0
440070004003,146.0,61.0,-85.0
440070004004,117.0,91.0,-26.0
440070005001,71.0,52.0,-19.0
440070005002,119.0,81.0,-38.0
440070005003,83.0,205.0,122.0
440070006001,15932.0,14386.0,-1546.0
440070006002,1300.0,1447.0,147.0
440070007001,148.0,221.0,73.0
440070007002,376.0,2574.0,2198.0
440070007003,508.0,649.0,141.0
440070008001,8478.0,11196.0,2718.0
440070008002,1376.0,4084.0,2708.0
440070008003,11653.0,18960.0,7307.0
440070009001,1860.0,1234.0,-626.0
440070009002,101.0,97.0,-4.0
440070010001,201.0,224.0,23.0
440070010002,171.0,107.0,-64.0
440070011001,215.0,414.0,199.0
440070011002,4862.0,1669.0,-3193.0
440070011003,178.0,338.0,160.0
440070012001,327.0,461.0,134.0
440070012002,103.0,220.0,117.0
440070012003,165.0,187.0,22.0
440070013001,177.0,41.0,-136.0
440070013002,84.0,26.0,-58.0
440070013003,18.0,22.0,4.0
440070013004,5.0,14.0,9.0
440070014001,102.0,89.0,-13.0
440070014002,102.0,100.0,-2.0
440070014003,14.0,42.0,28.0
440070014004,306.0,354.0,48.0
440070014005,157.0,117.0,-40.0
440070015001,1517.0,2660.0,1143.0
440070015002,156.0,513.0,357.0
440070015003,54.0,453.0,399.0
440070016001,113.0,116.0,3.0
440070016002,717.0,525.0,-192.0
440070016003,36.0,37.0,1.0
440070016004,22.0,55.0,33.0
440070016005,51.0,71.0,20.0
440070016006,55.0,61.0,6.0
440070016007,48.0,55.0,7.0
440070017001,47.0,97.0,50.0
440070017002,131.0,271.0,140.0
440070017003,53.0,146.0,93.0
440070018001,1349.0,569.0,-780.0
440070018002,49.0,110.0,61.0
440070018003,32.0,47.0,15.0
440070018004,127.0,108.0,-19.0
440070018005,89.0,119.0,30.0
440070018006,179.0,222.0,43.0
440070019001,402.0,214.0,-188.0
440070019002,521.0,443.0,-78.0
440070019003,474.0,438.0,-36.0
440070019004,61.0,60.0,-1.0
440070019005,36.0,116.0,80.0
440070019006,125.0,481.0,356.0
440070020001,1231.0,659.0,-572.0
440070020002,462.0,300.0,-162.0
440070020003,87.0,72.0,-15.0
440070020004,15.0,18.0,3.0
440070021011,28.0,46.0,18.0
440070021012,9.0,61.0,52.0
440070021013,19.0,39.0,20.0
440070021021,56.0,68.0,12.0
440070021022,31.0,38.0,7.0
440070021023,11.0,74.0,63.0
440070021024,43.0,42.0,-1.0
440070021025,77.0,44.0,-33.0
440070022001,1719.0,1906.0,187.0
440070022002,297.0,151.0,-146.0
440070022003,65.0,42.0,-23.0
440070022004,155.0,108.0,-47.0
440070023001,50.0,95.0,45.0
440070023002,1997.0,1359.0,-638.0
440070023003,80.0,223.0,143.0
440070023004,11.0,51.0,40.0
440070023005,200.0,323.0,123.0
440070023006,26.0,112.0,86.0
440070024001,1411.0,424.0,-987.0
440070024002,82.0,676.0,594.0
440070024003,243.0,93.0,-150.0
440070024004,11.0,31.0,20.0
440070024005,38.0,450.0,412.0
440070024006,465.0,266.0,-199.0
440070025001,201.0,73.0,-128.0
440070025002,5034.0,5403.0,369.0
440070026001,293.0,311.0,18.0
440070026002,771.0,504.0,-267.0
440070026003,430.0,454.0,24.0
440070027001,315.0,363.0,48.0
440070027002,169.0,87.0,-82.0
440070027003,91.0,173.0,82.0
440070027004,184.0,147.0,-37.0
440070028001,224.0,68.0,-156.0
440070028002,617.0,654.0,37.0
440070028003,30.0,78.0,48.0
440070028004,64.0,88.0,24.0
440070029001,1405.0,1421.0,16.0
440070029002,38.0,129.0,91.0
440070029003,241.0,242.0,1.0
440070029004,2989.0,4733.0,1744.0
440070029005,315.0,264.0,-51.0
440070031001,613.0,591.0,-22.0
440070031002,232.0,235.0,3.0
440070031003,420.0,290.0,-130.0
440070031004,267.0,372.0,105.0
440070031005,4454.0,2312.0,-2142.0
440070032001,67.0,33.0,-34.0
440070032002,50.0,24.0,-26.0
440070032003,76.0,57.0,-19.0
440070032004,285.0,236.0,-49.0
440070033001,481.0,309.0,-172.0
440070033002,249.0,85.0,-164.0
440070033003,781.0,382.0,-399.0
440070033004,5107.0,2948.0,-2159.0
440070034001,244.0,318.0,74.0
440070034002,1482.0,1054.0,-428.0
440070034003,262.0,210.0,-52.0
440070034004,539.0,272.0,-267.0
440070035001,111.0,156.0,45.0
440070035002,780.0,2591.0,1811.0
440070035003,1186.0,1071.0,-115.0
440070035004,1396.0,292.0,-1104.0
440070036011,1211.0,2211.0,1000.0
440070036012,329.0,2376.0,2047.0
440070036021,485.0,601.0,116.0
440070036022,38.0,159.0,121.0
440070036023,6665.0,5090.0,-1575.0
440070037001,150.0,79.0,-71.0
440070037002,1114.0,597.0,-517.0
440070037003,328.0,177.0,-151.0
440070037004,139.0,102.0,-37.0
440070101011,483.0,794.0,311.0
440070101012,69.0,82.0,13.0
440070101013,131.0,294.0,163.0
440070101014,322.0,480.0,158.0
440070101021,1368.0,1483.0,115.0
440070101022,409.0,243.0,-166.0
440070101023,161.0,220.0,59.0
440070101024,85.0,596.0,511.0
440070102001,709.0,442.0,-267.0
440070102002,63.0,43.0,-20.0
440070102003,329.0,309.0,-20.0
440070102004,581.0,451.0,-130.0
440070102005,181.0,1166.0,985.0
440070102006,378.0,272.0,-106.0
440070102007,470.0,515.0,45.0
440070103001,803.0,827.0,24.0
440070103002,1823.0,2200.0,377.0
440070103003,1413.0,1767.0,354.0
440070104001,212.0,227.0,15.0
440070104002,34.0,82.0,48.0
440070104003,673.0,507.0,-166.0
440070104004,197.0,142.0,-55.0
440070104005,174.0,299.0,125.0
440070105011,3937.0,3117.0,-820.0
440070105012,304.0,448.0,144.0
440070105013,355.0,620.0,265.0
440070105021,1286.0,1468.0,182.0
440070105022,77.0,420.0,343.0
440070105023,2316.0,1628.0,-688.0
440070105024,1122.0,535.0,-587.0
440070106001,27.0,32.0,5.0
440070106002,222.0,733.0,511.0
440070106003,19.0,47.0,28.0
440070106004,22.0,99.0,77.0
440070106005,2.0,15.0,13.0
440070106006,63.0,76.0,13.0
440070107011,563.0,506.0,-57.0
440070107012,40.0,43.0,3.0
440070107021,6.0,18.0,12.0
440070107022,14.0,89.0,75.0
440070107023,226.0,225.0,-1.0
440070107024,2.0,16.0,14.0
440070107025,102.0,108.0,6.0
440070108001,324.0,241.0,-83.0
440070108002,390.0,531.0,141.0
440070108003,111.0,135.0,24.0
440070109001,560.0,807.0,247.0
440070109002,246.0,555.0,309.0
440070109003,172.0,321.0,149.0
440070110001,12.0,56.0,44.0
440070110002,676.0,332.0,-344.0
440070110003,171.0,367.0,196.0
440070111001,113.0,157.0,44.0
440070111002,287.0,283.0,-4.0
440070112001,11.0,110.0,99.0
440070112002,438.0,436.0,-2.0
440070112003,375.0,228.0,-147.0
440070112004,429.0,390.0,-39.0
440070112005,236.0,189.0,-47.0
440070113011,155.0,280.0,125.0
440070113012,1699.0,1694.0,-5.0
440070113013,528.0,712.0,184.0
440070113021,267.0,188.0,-79.0
440070113022,20.0,59.0,39.0
440070113023,105.0,65.0,-40.0
440070114011,46.0,55.0,9.0
440070114012,223.0,189.0,-34.0
440070114013,157.0,239.0,82.0
440070114014,552.0,514.0,-38.0
440070114015,504.0,1144.0,640.0
440070114021,1982.0,1520.0,-462.0
440070114022,439.0,541.0,102.0
440070114031,1251.0,559.0,-692.0
440070114032,269.0,227.0,-42.0
440070114033,135.0,200.0,65.0
440070114034,1488.0,944.0,-544.0
440070115001,2198.0,957.0,-1241.0
440070115002,77.0,148.0,71.0
440070115003,511.0,530.0,19.0
440070115004,75.0,255.0,180.0
440070116001,2106.0,791.0,-1315.0
440070116002,2271.0,1472.0,-799.0
440070116003,458.0,1089.0,631.0
440070116004,5681.0,7875.0,2194.0
440070117011,176.0,167.0,-9.0
440070117012,671.0,186.0,-485.0
440070117013,38.0,60.0,22.0
440070117021,990.0,426.0,-564.0
440070117022,125.0,131.0,6.0
440070117023,163.0,117.0,-46.0
440070118001,348.0,348.0,0.0
440070118002,103.0,131.0,28.0
440070118003,430.0,285.0,-145.0
440070118004,175.0,113.0,-62.0
440070118005,415.0,164.0,-251.0
440070119011,344.0,352.0,8.0
440070119012,286.0,423.0,137.0
440070119021,134.0,261.0,127.0
440070119022,31.0,112.0,81.0
440070119023,521.0,276.0,-245.0
440070120001,1162.0,1918.0,756.0
440070120002,209.0,349.0,140.0
440070120003,121.0,274.0,153.0
440070120004,239.0,368.0,129.0
440070120005,353.0,580.0,227.0
440070121021,125.0,108.0,-17.0
440070121022,85.0,119.0,34.0
440070121023,11.0,40.0,29.0
440070121024,399.0,408.0,9.0
440070121031,542.0,508.0,-34.0
440070121032,23.0,58.0,35.0
440070121041,1069.0,745.0,-324.0
440070121042,232.0,239.0,7.0
440070121043,84.0,85.0,1.0
440070122001,1322.0,1208.0,-114.0
440070122002,280.0,210.0,-70.0
440070122003,1440.0,888.0,-552.0
440070122004,1472.0,1283.0,-189.0
440070123001,549.0,449.0,-100.0
440070123002,685.0,434.0,-251.0
440070123003,183.0,229.0,46.0
440070124011,807.0,635.0,-172.0
440070124012,50.0,63.0,13.0
440070124013,135.0,130.0,-5.0
440070124014,1553.0,1566.0,13.0
440070124015,1450.0,798.0,-652.0
440070124016,111.0,412.0,301.0
440070124021,839.0,1195.0,356.0
440070124022,1444.0,1064.0,-380.0
440070125001,595.0,765.0,170.0
440070125002,396.0,754.0,358.0
440070125003,753.0,502.0,-251.0
440070126011,5904.0,5037.0,-867.0
440070126012,3153.0,3018.0,-135.0
440070126021,29.0,83.0,54.0
440070126022,674.0,322.0,-352.0
440070126023,236.0,554.0,318.0
440070126024,299.0,544.0,245.0
440070126025,1366.0,955.0,-411.0
440070126026,531.0,465.0,-66.0
440070127011,508.0,412.0,-96.0
440070127012,221.0,249.0,28.0
440070127013,987.0,1114.0,127.0
440070127021,1003.0,1107.0,104.0
440070127022,301.0,351.0,50.0
440070127023,261.0,469.0,208.0
440070128011,215.0,502.0,287.0
440070128012,749.0,824.0,75.0
440070128013,697.0,332.0,-365.0
440070128021,173.0,250.0,77.0
440070128022,824.0,697.0,-127.0
440070128031,1729.0,1753.0,24.0
440070128032,718.0,428.0,-290.0
440070129001,579.0,476.0,-103.0
440070129002,156.0,142.0,-14.0
440070129003,30.0,84.0,54.0
440070129004,429.0,410.0,-19.0
440070130011,56.0,64.0,8.0
440070130012,17.0,36.0,19.0
440070130013,60.0,48.0,-12.0
440070130021,624.0,698.0,74.0
440070130022,184.0,426.0,242.0
440070130023,1096.0,810.0,-286.0
440070130024,78.0,185.0,107.0
440070131011,117.0,171.0,54.0
440070131012,146.0,118.0,-28.0
440070131013,192.0,95.0,-97.0
440070131021,374.0,486.0,112.0
440070131022,661.0,799.0,138.0
440070131023,119.0,143.0,24.0
440070132011,187.0,177.0,-10.0
440070132012,613.0,666.0,53.0
440070132013,99.0,149.0,50.0
440070132014,45.0,61.0,16.0
440070132021,377.0,393.0,16.0
440070132022,125.0,259.0,134.0
440070132023,50.0,110.0,60.0
440070133001,140.0,104.0,-36.0
440070133002,135.0,166.0,31.0
440070133003,99.0,123.0,24.0
440070133004,130.0,161.0,31.0
440070134001,376.0,243.0,-133.0
440070134002,80.0,69.0,-11.0
440070134003,149.0,102.0,-47.0
440070134004,141.0,120.0,-21.0
440070135001,127.0,56.0,-71.0
440070135002,73.0,56.0,-17.0
440070135003,356.0,140.0,-216.0
440070135004,75.0,55.0,-20.0
440070135005,169.0,99.0,-70.0
440070136001,195.0,152.0,-43.0
440070136002,700.0,677.0,-23.0
440070136003,1042.0,1019.0,-23.0
440070137011,39.0,72.0,33.0
440070137012,1807.0,1007.0,-800.0
440070137013,410.0,671.0,261.0
440070137014,196.0,414.0,218.0
440070137021,232.0,174.0,-58.0
440070137022,226.0,244.0,18.0
440070137023,35.0,67.0,32.0
440070138001,328.0,224.0,-104.0
440070138002,12.0,34.0,22.0
440070138003,9.0,20.0,11.0
440070138004,28.0,56.0,28.0
440070138005,244.0,194.0,-50.0
440070139001,460.0,366.0,-94.0
440070139002,164.0,506.0,342.0
440070139003,2434.0,1519.0,-915.0
440070140001,1179.0,1979.0,800.0
440070140002,1067.0,711.0,-356.0
440070140003,432.0,266.0,-166.0
440070140004,163.0,167.0,4.0
440070140005,888.0,616.0,-272.0
440070141001,77.0,148.0,71.0
440070141002,153.0,228.0,75.0
440070141003,1448.0,1841.0,393.0
440070141004,1231.0,1223.0,-8.0
440070142001,292.0,1081.0,789.0
440070142002,10654.0,9084.0,-1570.0
440070142003,870.0,1992.0,1122.0
440070143001,425.0,371.0,-54.0
440070143002,370.0,619.0,249.0
440070143003,42.0,145.0,103.0
440070143004,128.0,187.0,59.0
440070144001,114.0,88.0,-26.0
440070144002,434.0,383.0,-51.0
440070144003,421.0,459.0,38.0
440070145011,126.0,67.0,-59.0
440070145012,63.0,48.0,-15.0
440070145013,84.0,64.0,-20.0
440070145021,126.0,210.0,84.0
440070145022,30.0,51.0,21.0
440070145023,258.0,197.0,-61.0
440070146001,41.0,145.0,104.0
440070146002,3072.0,3512.0,440.0
440070146003,73.0,176.0,103.0
440070147001,70.0,110.0,40.0
440070147002,136.0,222.0,86.0
440070147003,343.0,432.0,89.0
440070147004,455.0,493.0,38.0
440070147005,394.0,386.0,-8.0
440070147006,959.0,562.0,-397.0
440070148001,306.0,248.0,-58.0
440070148002,533.0,412.0,-121.0
440070148003,1336.0,762.0,-574.0
440070150001,656.0,1767.0,1111.0
440070150002,164.0,244.0,80.0
440070151001,680.0,869.0,189.0
440070151002,251.0,701.0,450.0
440070151003,100.0,288.0,188.0
440070152001,940.0,1248.0,308.0
440070152002,4325.0,2751.0,-1574.0
440070153001,73.0,91.0,18.0
440070153002,217.0,158.0,-59.0
440070154001,375.0,398.0,23.0
440070154002,18.0,74.0,56.0
440070155001,92.0,51.0,-41.0
440070155002,63.0,36.0,-27.0
440070155003,594.0,465.0,-129.0
440070155004,42.0,37.0,-5.0
440070156001,85.0,175.0,90.0
440070156002,81.0,96.0,15.0
440070156003,242.0,410.0,168.0
440070157001,238.0,199.0,-39.0
440070157002,140.0,85.0,-55.0
440070157003,71.0,79.0,8.0
440070157004,117.0,66.0,-51.0
440070158001,64.0,55.0,-9.0
440070158002,152.0,54.0,-98.0
440070158003,926.0,1316.0,390.0
440070158004,16.0,19.0,3.0
440070158005,61.0,48.0,-13.0
440070159001,591.0,404.0,-187.0
440070159002,54.0,91.0,37.0
440070159003,14.0,30.0,16.0
440070159004,541.0,613.0,72.0
440070160001,871.0,857.0,-14.0
440070160002,116.0,182.0,66.0
440070160003,111.0,176.0,65.0
440070161001,469.0,312.0,-157.0
440070161002,115.0,73.0,-42.0
440070161003,158.0,109.0,-49.0
440070161004,43.0,78.0,35.0
440070163001,1054.0,650.0,-404.0
440070163002,22.0,71.0,49.0
440070163003,7.0,53.0,46.0
440070164001,69.0,277.0,208.0
440070164002,471.0,471.0,0.0
440070164003,788.0,872.0,84.0
440070165001,40.0,74.0,34.0
440070165002,373.0,283.0,-90.0
440070165003,41.0,116.0,75.0
440070166001,890.0,869.0,-21.0
440070167001,213.0,166.0,-47.0
440070167002,1142.0,2786.0,1644.0
440070168001,451.0,257.0,-194.0
440070168002,66.0,123.0,57.0
440070168003,73.0,123.0,50.0
440070169001,34.0,31.0,-3.0
440070169002,77.0,53.0,-24.0
440070169003,49.0,72.0,23.0
440070170001,235.0,190.0,-45.0
440070170002,1553.0,2039.0,486.0
440070170003,97.0,468.0,371.0
440070170004,69.0,64.0,-5.0
440070171001,485.0,546.0,61.0
440070171002,1350.0,1620.0,270.0
440070171003,767.0,749.0,-18.0
440070171004,127.0,193.0,66.0
440070173001,34.0,48.0,14.0
440070173002,100.0,132.0,32.0
440070173003,367.0,150.0,-217.0
440070174001,311.0,326.0,15.0
440070174002,59.0,136.0,77.0
440070174003,59.0,63.0,4.0
440070175001,63.0,55.0,-8.0
440070175002,50.0,75.0,25.0
440070175003,139.0,77.0,-62.0
440070176001,108.0,45.0,-63.0
440070176002,103.0,101.0,-2.0
440070177001,32.0,67.0,35.0
440070177002,161.0,134.0,-27.0
440070177003,46.0,96.0,50.0
440070178001,337.0,173.0,-164.0
440070178002,17.0,43.0,26.0
440070178003,114.0,97.0,-17.0
440070179001,224.0,146.0,-78.0
440070179002,86.0,169.0,83.0
440070179003,75.0,75.0,0.0
440070180001,372.0,420.0,48.0
440070180002,1962.0,1680.0,-282.0
440070180003,1242.0,1325.0,83.0
440070181001,178.0,82.0,-96.0
440070181002,109.0,102.0,-7.0
440070182001,79.0,100.0,21.0
440070182002,7.0,30.0,23.0
440070183001,251.0,351.0,100.0
440070184001,156.0,391.0,235.0
440070184002,59.0,54.0,-5.0
440070184003,619.0,805.0,186.0
440070184004,54.0,63.0,9.0
440070184005,285.0,357.0,72.0
440070185001,1139.0,1473.0,334.0
440070185002,3856.0,1437.0,-2419.0
440070185003,1104.0,5103.0,3999.0
440090415001,435.0,557.0,122.0
440090415002,106.0,21.0,-85.0
440090501021,375.0,251.0,-124.0
440090501022,812.0,359.0,-453.0
440090501031,234.0,664.0,430.0
440090501032,9002.0,7554.0,-1448.0
